-8.75553E-7	-8.06202E-6
-8.75393E-7	-4.46902E-6
-8.75233E-7	-4.31202E-6
-8.75073E-7	-1.275E-5
-8.74913E-7	-2.025E-5
-8.74753E-7	-1.9781E-5
-8.74593E-7	-1.1187E-5
-8.74433E-7	-6.34402E-6
-8.74273E-7	-9.78102E-6
-8.74113E-7	-1.6031E-5
-8.73953E-7	-1.775E-5
-8.73793E-7	-1.3219E-5
-8.73633E-7	-8.53102E-6
-8.73473E-7	-1.1031E-5
-8.73313E-7	-1.2906E-5
-8.73153E-7	-8.21902E-6
-8.72993E-7	8.43979E-7
-8.72833E-7	7.56298E-6
-8.72673E-7	6.46898E-6
-8.72513E-7	3.18798E-6
-8.72353E-7	5.21898E-6
-8.72193E-7	1.1938E-5
-8.72033E-7	1.8188E-5
-8.71873E-7	1.9906E-5
-8.71713E-7	2.0844E-5
-8.71553E-7	2.6781E-5
-8.71393E-7	3.5688E-5
-8.71233E-7	3.7406E-5
-8.71073E-7	3.1625E-5
-8.70913E-7	2.3969E-5
-8.70753E-7	2.2406E-5
-8.70593E-7	2.4906E-5
-8.70433E-7	2.4125E-5
-8.70273E-7	1.7875E-5
-8.70113E-7	1.1156E-5
-8.69953E-7	1.0063E-5
-8.69793E-7	1.3031E-5
-8.69633E-7	1.3188E-5
-8.69473E-7	8.18798E-6
-8.69313E-7	4.90598E-6
-8.69153E-7	8.81298E-6
-8.68993E-7	1.85E-5
-8.68833E-7	2.3344E-5
-8.68673E-7	2.3813E-5
-8.68513E-7	2.4281E-5
-8.68353E-7	2.8656E-5
-8.68193E-7	3.5688E-5
-8.68033E-7	3.7406E-5
-8.67873E-7	3.1156E-5
-8.67713E-7	2.3813E-5
-8.67553E-7	2.3344E-5
-8.67393E-7	2.8188E-5
-8.67233E-7	3.0375E-5
-8.67073E-7	2.5688E-5
-8.66913E-7	1.9438E-5
-8.66753E-7	1.975E-5
-8.66593E-7	2.3813E-5
-8.66433E-7	2.4281E-5
-8.66273E-7	1.7563E-5
-8.66113E-7	1.0531E-5
-8.65953E-7	9.28098E-6
-8.65793E-7	1.2406E-5
-8.65633E-7	1.1938E-5
-8.65473E-7	6.31298E-6
-8.65313E-7	9.99979E-7
-8.65153E-7	3.49998E-6
-8.64993E-7	1.0063E-5
-8.64833E-7	1.3813E-5
-8.64673E-7	8.65598E-6
-8.64513E-7	9.99979E-7
-8.64353E-7	-1.50002E-6
-8.64193E-7	6.29793E-8
-8.64033E-7	-1.81202E-6
-8.63873E-7	-7.43702E-6
-8.63713E-7	-9.93702E-6
-8.63553E-7	-4.93702E-6
-8.63393E-7	4.12498E-6
-8.63233E-7	8.81298E-6
-8.63073E-7	6.15598E-6
-8.62913E-7	-2.50021E-7
-8.62753E-7	-1.65602E-6
-8.62593E-7	1.15598E-6
-8.62433E-7	-1.50002E-6
-8.62273E-7	-1.025E-5
-8.62113E-7	-1.8531E-5
-8.61953E-7	-1.9469E-5
-8.61793E-7	-1.7906E-5
-8.61633E-7	-2.1187E-5
-8.61473E-7	-3.1656E-5
-8.61313E-7	-4.0562E-5
-8.61153E-7	-3.9156E-5
-8.60993E-7	-2.7281E-5
-8.60833E-7	-1.6187E-5
-8.60673E-7	-1.275E-5
-8.60513E-7	-1.3062E-5
-8.60353E-7	-1.1969E-5
-8.60193E-7	-6.81202E-6
-8.60033E-7	-5.56202E-6
-8.59873E-7	-8.06202E-6
-8.59713E-7	-1.2281E-5
-8.59553E-7	-1.1344E-5
