-1.99101E-7	1.43926E-4
-1.98901E-7	1.29863E-4
-1.98701E-7	1.07988E-4
-1.98501E-7	1.07207E-4
-1.98301E-7	1.32988E-4
-1.98101E-7	1.32988E-4
-1.97901E-7	1.31426E-4
-1.97701E-7	1.32988E-4
-1.97501E-7	1.30645E-4
-1.97301E-7	1.07207E-4
-1.97101E-7	9.15819E-5
-1.96901E-7	1.00176E-4
-1.96701E-7	1.34551E-4
-1.96501E-7	1.36895E-4
-1.96301E-7	1.25176E-4
-1.96101E-7	1.29082E-4
-1.95901E-7	1.34551E-4
-1.95701E-7	1.16582E-4
-1.95501E-7	1.07207E-4
-1.95301E-7	1.19707E-4
-1.95101E-7	1.32207E-4
-1.94901E-7	1.32207E-4
-1.94701E-7	1.16582E-4
-1.94501E-7	1.25176E-4
-1.94301E-7	1.3377E-4
-1.94101E-7	1.32207E-4
-1.93901E-7	1.15801E-4
-1.93701E-7	1.32988E-4
-1.93501E-7	1.40801E-4
-1.93301E-7	1.32988E-4
-1.93101E-7	1.10332E-4
-1.92901E-7	1.11113E-4
-1.92701E-7	1.24395E-4
-1.92501E-7	1.16582E-4
-1.92301E-7	9.70509E-5
-1.92101E-7	1.09551E-4
-1.91901E-7	1.22832E-4
-1.91701E-7	1.17363E-4
-1.91501E-7	1.09551E-4
-1.91301E-7	1.25957E-4
-1.91101E-7	1.4002E-4
-1.90901E-7	1.2752E-4
-1.90701E-7	1.1502E-4
-1.90501E-7	1.2752E-4
-1.90301E-7	1.35332E-4
-1.90101E-7	1.3377E-4
-1.89901E-7	1.17363E-4
-1.89701E-7	1.29082E-4
-1.89501E-7	1.35332E-4
-1.89301E-7	1.29082E-4
-1.89101E-7	1.19707E-4
-1.88901E-7	1.2752E-4
-1.88701E-7	1.38457E-4
-1.88501E-7	1.22832E-4
-1.88301E-7	1.04082E-4
-1.88101E-7	1.16582E-4
-1.87901E-7	1.17363E-4
-1.87701E-7	1.0252E-4
-1.87501E-7	9.15819E-5
-1.87301E-7	1.07988E-4
-1.87101E-7	1.29082E-4
-1.86901E-7	1.0877E-4
-1.86701E-7	1.00957E-4
-1.86501E-7	1.0877E-4
-1.86301E-7	1.22832E-4
-1.86101E-7	1.1502E-4
-1.85901E-7	1.00957E-4
-1.85701E-7	1.17363E-4
-1.85501E-7	1.47051E-4
-1.85301E-7	1.29082E-4
-1.85101E-7	1.29082E-4
-1.84901E-7	1.37676E-4
-1.84701E-7	1.47051E-4
-1.84501E-7	1.2752E-4
-1.84301E-7	1.0877E-4
-1.84101E-7	1.20488E-4
-1.83901E-7	1.45488E-4
-1.83701E-7	1.29863E-4
-1.83501E-7	1.18145E-4
-1.83301E-7	1.2752E-4
-1.83101E-7	1.4627E-4
-1.82901E-7	1.37676E-4
-1.82701E-7	1.12676E-4
-1.82501E-7	1.05645E-4
-1.82301E-7	1.25176E-4
-1.82101E-7	1.25176E-4
-1.81901E-7	1.15801E-4
-1.81701E-7	1.16582E-4
-1.81501E-7	1.2752E-4
-1.81301E-7	1.22051E-4
-1.81101E-7	9.93949E-5
-1.80901E-7	1.07207E-4
-1.80701E-7	1.1502E-4
-1.80501E-7	1.1502E-4
-1.80301E-7	1.1502E-4
-1.80101E-7	1.31426E-4
-1.79901E-7	1.44707E-4
-1.79701E-7	1.22051E-4
-1.79501E-7	1.0252E-4
-1.79301E-7	1.12676E-4
-1.79101E-7	1.28301E-4
-1.78901E-7	1.25176E-4
-1.78701E-7	1.09551E-4
-1.78501E-7	1.07207E-4
-1.78301E-7	1.16582E-4
-1.78101E-7	1.12676E-4
-1.77901E-7	1.0877E-4
-1.77701E-7	1.25176E-4
-1.77501E-7	1.38457E-4
-1.77301E-7	1.2752E-4
-1.77101E-7	1.03301E-4
-1.76901E-7	1.11895E-4
-1.76701E-7	1.22051E-4
-1.76501E-7	1.22832E-4
-1.76301E-7	1.20488E-4
-1.76101E-7	1.32207E-4
-1.75901E-7	1.38457E-4
-1.75701E-7	1.25957E-4
-1.75501E-7	1.00176E-4
-1.75301E-7	1.0252E-4
-1.75101E-7	1.17363E-4
-1.74901E-7	1.24395E-4
-1.74701E-7	1.28301E-4
-1.74501E-7	1.31426E-4
-1.74301E-7	1.37676E-4
-1.74101E-7	1.22832E-4
-1.73901E-7	1.12676E-4
-1.73701E-7	1.22051E-4
-1.73501E-7	1.22832E-4
-1.73301E-7	1.09551E-4
-1.73101E-7	1.07207E-4
-1.72901E-7	1.29082E-4
-1.72701E-7	1.4002E-4
-1.72501E-7	1.24395E-4
-1.72301E-7	1.11113E-4
-1.72101E-7	1.14238E-4
-1.71901E-7	1.24395E-4
-1.71701E-7	1.16582E-4
-1.71501E-7	1.04082E-4
-1.71301E-7	1.12676E-4
-1.71101E-7	1.34551E-4
-1.70901E-7	1.36113E-4
-1.70701E-7	1.22832E-4
-1.70501E-7	1.23613E-4
-1.70301E-7	1.24395E-4
-1.70101E-7	1.11895E-4
-1.69901E-7	1.03301E-4
-1.69701E-7	1.22051E-4
-1.69501E-7	1.4627E-4
-1.69301E-7	1.29863E-4
-1.69101E-7	1.12676E-4
-1.68901E-7	1.18145E-4
-1.68701E-7	1.20488E-4
-1.68501E-7	1.09551E-4
-1.68301E-7	1.12676E-4
-1.68101E-7	1.2752E-4
-1.67901E-7	1.3377E-4
-1.67701E-7	1.09551E-4
-1.67501E-7	8.14259E-5
-1.67301E-7	9.23629E-5
-1.67101E-7	1.10332E-4
-1.66901E-7	1.07988E-4
-1.66701E-7	8.68949E-5
-1.66501E-7	1.00957E-4
-1.66301E-7	1.23613E-4
-1.66101E-7	1.11895E-4
-1.65901E-7	1.03301E-4
-1.65701E-7	1.22832E-4
-1.65501E-7	1.36113E-4
-1.65301E-7	1.30645E-4
-1.65101E-7	1.1502E-4
-1.64901E-7	1.13457E-4
-1.64701E-7	1.25176E-4
-1.64501E-7	1.15801E-4
-1.64301E-7	1.22832E-4
-1.64101E-7	1.32988E-4
-1.63901E-7	1.24395E-4
-1.63701E-7	1.03301E-4
-1.63501E-7	8.68949E-5
-1.63301E-7	1.2752E-4
-1.63101E-7	1.47051E-4
-1.62901E-7	1.32207E-4
-1.62701E-7	1.15801E-4
-1.62501E-7	1.15801E-4
-1.62301E-7	1.25176E-4
-1.62101E-7	1.04082E-4
-1.61901E-7	8.37699E-5
-1.61701E-7	9.54879E-5
-1.61501E-7	1.11895E-4
-1.61301E-7	1.07988E-4
-1.61101E-7	8.68949E-5
-1.60901E-7	1.01738E-4
-1.60701E-7	1.2127E-4
-1.60501E-7	1.28301E-4
-1.60301E-7	1.22832E-4
-1.60101E-7	1.15801E-4
-1.59901E-7	1.18145E-4
-1.59701E-7	1.06426E-4
-1.59501E-7	9.93949E-5
-1.59301E-7	1.22832E-4
-1.59101E-7	1.43926E-4
-1.58901E-7	1.32207E-4
-1.58701E-7	1.24395E-4
-1.58501E-7	1.32207E-4
-1.58301E-7	1.39238E-4
-1.58101E-7	1.20488E-4
-1.57901E-7	1.00957E-4
-1.57701E-7	1.10332E-4
-1.57501E-7	1.26738E-4
-1.57301E-7	1.12676E-4
-1.57101E-7	8.76759E-5
-1.56901E-7	9.08009E-5
-1.56701E-7	1.12676E-4
-1.56501E-7	1.11895E-4
-1.56301E-7	1.11113E-4
-1.56101E-7	1.29082E-4
-1.55901E-7	1.53301E-4
-1.55701E-7	1.44707E-4
-1.55501E-7	1.37676E-4
-1.55301E-7	1.34551E-4
-1.55101E-7	1.44707E-4
-1.54901E-7	1.32988E-4
-1.54701E-7	1.20488E-4
-1.54501E-7	1.25176E-4
-1.54301E-7	1.29082E-4
-1.54101E-7	1.19707E-4
-1.53901E-7	1.04082E-4
-1.53701E-7	1.22051E-4
-1.53501E-7	1.35332E-4
-1.53301E-7	1.18926E-4
-1.53101E-7	1.04082E-4
-1.52901E-7	1.18926E-4
-1.52701E-7	1.34551E-4
-1.52501E-7	1.23613E-4
-1.52301E-7	1.04082E-4
-1.52101E-7	1.07207E-4
-1.51901E-7	1.2127E-4
-1.51701E-7	1.22832E-4
-1.51501E-7	1.16582E-4
-1.51301E-7	1.35332E-4
-1.51101E-7	1.49395E-4
-1.50901E-7	1.35332E-4
-1.50701E-7	1.17363E-4
-1.50501E-7	1.26738E-4
-1.50301E-7	1.34551E-4
-1.50101E-7	1.07207E-4
-1.49901E-7	9.70509E-5
-1.49701E-7	1.11895E-4
-1.49501E-7	1.36113E-4
-1.49301E-7	1.29082E-4
-1.49101E-7	1.2127E-4
-1.48901E-7	1.32988E-4
-1.48701E-7	1.43926E-4
-1.48501E-7	1.3377E-4
-1.48301E-7	1.22832E-4
-1.48101E-7	1.25957E-4
-1.47901E-7	1.32207E-4
-1.47701E-7	1.15801E-4
-1.47501E-7	1.06426E-4
-1.47301E-7	1.16582E-4
-1.47101E-7	1.3377E-4
-1.46901E-7	1.2127E-4
-1.46701E-7	1.0877E-4
-1.46501E-7	1.07988E-4
-1.46301E-7	1.25176E-4
-1.46101E-7	1.07988E-4
-1.45901E-7	9.47069E-5
-1.45701E-7	1.09551E-4
-1.45501E-7	1.18145E-4
-1.45301E-7	1.13457E-4
-1.45101E-7	1.07988E-4
-1.44901E-7	1.19707E-4
-1.44701E-7	1.40801E-4
-1.44501E-7	1.18926E-4
-1.44301E-7	1.07988E-4
-1.44101E-7	1.14238E-4
-1.43901E-7	1.16582E-4
-1.43701E-7	1.15801E-4
-1.43501E-7	1.00176E-4
-1.43301E-7	1.22832E-4
-1.43101E-7	1.47832E-4
-1.42901E-7	1.40801E-4
-1.42701E-7	1.30645E-4
-1.42501E-7	1.47051E-4
-1.42301E-7	1.59551E-4
-1.42101E-7	1.45488E-4
-1.41901E-7	1.25957E-4
-1.41701E-7	1.35332E-4
-1.41501E-7	1.47051E-4
-1.41301E-7	1.25957E-4
-1.41101E-7	1.07207E-4
-1.40901E-7	1.14238E-4
-1.40701E-7	1.29863E-4
-1.40501E-7	1.23613E-4
-1.40301E-7	1.12676E-4
-1.40101E-7	1.29863E-4
-1.39901E-7	1.53301E-4
-1.39701E-7	1.36113E-4
-1.39501E-7	1.1502E-4
-1.39301E-7	1.30645E-4
-1.39101E-7	1.47832E-4
-1.38901E-7	1.49395E-4
-1.38701E-7	1.36895E-4
-1.38501E-7	1.29082E-4
-1.38301E-7	1.25176E-4
-1.38101E-7	1.11113E-4
-1.37901E-7	1.11895E-4
-1.37701E-7	1.41582E-4
-1.37501E-7	1.54863E-4
-1.37301E-7	1.30645E-4
-1.37101E-7	1.12676E-4
-1.36901E-7	1.32988E-4
-1.36701E-7	1.50957E-4
-1.36501E-7	1.34551E-4
-1.36301E-7	1.03301E-4
-1.36101E-7	9.62699E-5
-1.35901E-7	1.0877E-4
-1.35701E-7	1.1502E-4
-1.35501E-7	1.10332E-4
-1.35301E-7	1.14238E-4
-1.35101E-7	1.2127E-4
-1.34901E-7	1.19707E-4
-1.34701E-7	1.12676E-4
-1.34501E-7	1.26738E-4
-1.34301E-7	1.47832E-4
-1.34101E-7	1.37676E-4
-1.33901E-7	1.22832E-4
-1.33701E-7	1.25176E-4
-1.33501E-7	1.43145E-4
-1.33301E-7	1.32988E-4
-1.33101E-7	1.11113E-4
-1.32901E-7	1.14238E-4
-1.32701E-7	1.25176E-4
-1.32501E-7	1.23613E-4
-1.32301E-7	1.05645E-4
-1.32101E-7	1.07988E-4
-1.31901E-7	1.26738E-4
-1.31701E-7	1.2127E-4
-1.31501E-7	1.00957E-4
-1.31301E-7	1.0252E-4
-1.31101E-7	1.15801E-4
-1.30901E-7	1.1502E-4
-1.30701E-7	1.1502E-4
-1.30501E-7	1.26738E-4
-1.30301E-7	1.36895E-4
-1.30101E-7	1.23613E-4
-1.29901E-7	1.09551E-4
-1.29701E-7	1.24395E-4
-1.29501E-7	1.36895E-4
-1.29301E-7	1.29082E-4
-1.29101E-7	1.05645E-4
-1.28901E-7	9.78319E-5
-1.28701E-7	1.04082E-4
-1.28501E-7	1.00957E-4
-1.28301E-7	9.00199E-5
-1.28101E-7	1.07207E-4
-1.27901E-7	1.32207E-4
-1.27701E-7	1.41582E-4
-1.27501E-7	1.31426E-4
-1.27301E-7	1.36895E-4
-1.27101E-7	1.36895E-4
-1.26901E-7	1.3377E-4
-1.26701E-7	1.23613E-4
-1.26501E-7	1.30645E-4
-1.26301E-7	1.37676E-4
-1.26101E-7	1.2752E-4
-1.25901E-7	1.18145E-4
-1.25701E-7	1.26738E-4
-1.25501E-7	1.29863E-4
-1.25301E-7	1.15801E-4
-1.25101E-7	1.06426E-4
-1.24901E-7	1.13457E-4
-1.24701E-7	1.29863E-4
-1.24501E-7	1.22832E-4
-1.24301E-7	1.18926E-4
-1.24101E-7	1.28301E-4
-1.23901E-7	1.45488E-4
-1.23701E-7	1.31426E-4
-1.23501E-7	1.18145E-4
-1.23301E-7	1.25957E-4
-1.23101E-7	1.4002E-4
-1.22901E-7	1.3377E-4
-1.22701E-7	1.22051E-4
-1.22501E-7	1.3377E-4
-1.22301E-7	1.32207E-4
-1.22101E-7	1.17363E-4
-1.21901E-7	1.07988E-4
-1.21701E-7	1.16582E-4
-1.21501E-7	1.26738E-4
-1.21301E-7	1.22051E-4
-1.21101E-7	1.13457E-4
-1.20901E-7	1.15801E-4
-1.20701E-7	1.2127E-4
-1.20501E-7	1.03301E-4
-1.20301E-7	9.39259E-5
-1.20101E-7	9.62699E-5
-1.19901E-7	1.09551E-4
-1.19701E-7	1.11113E-4
-1.19501E-7	1.05645E-4
-1.19301E-7	1.22832E-4
-1.19101E-7	1.45488E-4
-1.18901E-7	1.2752E-4
-1.18701E-7	1.1502E-4
-1.18501E-7	1.22051E-4
-1.18301E-7	1.37676E-4
-1.18101E-7	1.30645E-4
